"Checked"	"Protein FDR Confidence"	"Master"	"Accession"	"Description"	"Exp q-value"	"Sum PEP Score"	"Coverage"	"Number of Peptides"	"Number of PSMs"	"Number of Unique Peptides"	"Number of Protein Groups"	"Number of AAs"	"MW in kDa"	"calc pI"	"Found in Sample in S42 F42 Sample F5_100K 3"	"Found in Sample in S41 F41 Sample F5_100K 3"	"Found in Sample in S40 F40 Sample F5_100K 3"	"Found in Sample in S39 F39 Sample F5_100K 2"	"Found in Sample in S38 F38 Sample F5_100K 2"	"Found in Sample in S37 F37 Sample F5_100K 2"	"Found in Sample in S36 F36 Sample F5_100K 1"	"Found in Sample in S35 F35 Sample F5_100K 1"	"Found in Sample in S34 F34 Sample F5_100K 1"	"Found in Sample in S33 F33 Sample F5_10K 3"	"Found in Sample in S32 F32 Sample F5_10K 3"	"Found in Sample in S31 F31 Sample F5_10K 3"	"Found in Sample in S30 F30 Sample F5_10K 2"	"Found in Sample in S29 F29 Sample F5_10K 2"	"Found in Sample in S28 F28 Sample F5_10K 2"	"Found in Sample in S27 F27 Sample F5_10K 1"	"Found in Sample in S26 F26 Sample F5_10K 1"	"Found in Sample in S25 F25 Sample F5_10K 1"	"Found in Sample in S24 F24 Sample F3_100K 3"	"Found in Sample in S22 F22 Sample F3_100K 3"	"Found in Sample in S23 F23 Sample F3_100K 2"	"Found in Sample in S21 F21 Sample F3_100K 2"	"Found in Sample in S20 F20 Sample F3_100K 2"	"Found in Sample in S19 F19 Sample F3_100K 2"	"Found in Sample in S18 F18 Sample F3_100K 1"	"Found in Sample in S17 F17 Sample F3_100K 1"	"Found in Sample in S16 F16 Sample F3_100K 1"	"Found in Sample in S15 F15 Sample F3_10K 3"	"Found in Sample in S14 F14 Sample F3_10K 3"	"Found in Sample in S13 F13 Sample F3_10K 3"	"Found in Sample in S12 F12 Sample F3_10K 2"	"Found in Sample in S11 F11 Sample F3_10K 2"	"Found in Sample in S10 F10 Sample F3_10K 2"	"Found in Sample in S9 F9 Sample F3_10K 1"	"Found in Sample in S8 F8 Sample F3_10K 1"	"Modifications"	"Area F5_100K 3"	"Area F5_100K 2"	"Area F5_100K 1"	"Area F5_10K 3"	"Area F5_10K 2"	"Area F5_10K 1"	"Area F3_100K 3"	"Area F3_100K 2"	"Area F3_100K 1"	"Area F3_10K 3"	"Area F3_10K 2"	"Area F3_10K 1"	"emPAI"	"Score Sequest HT"	"Number of Peptides Sequest HT"
"False"	"High"	"IsMasterProtein"	"P06748"	"Nucleophosmin OS=Homo sapiens OX=9606 GN=NPM1 PE=1 SV=2"	"0.000"	"18.977"	"14.2857142857143"	"3"	"13"	"3"	"1"	"294"	"32.6"	"4.78"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"High"	"High"	"Not Found"	"High"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"High"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"High"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	""	""	""	""	"8067392.97005208"	"12623132.375"	""	""	"14065215"	""	"35085850.5"	""	""	"0.931"	"28.93"	"3"
"False"	"High"	"IsMasterProtein"	"Q9NZM3"	"Intersectin-2 OS=Homo sapiens OX=9606 GN=ITSN2 PE=1 SV=3"	"0.000"	"18.968"	"4.47849145550972"	"6"	"24"	"6"	"1"	"1697"	"193.3"	"8.12"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"High"	"High"	"Not Found"	"High"	"High"	"Not Found"	"Not Found"	"High"	"Not Found"	"High"	"High"	"Not Found"	"High"	"Not Found"	"Not Found"	"High"	"Not Found"	"Not Found"	"High"	"High"	"Not Found"	"High"	"Not Found"	"Not Found"	"Not Found"	""	""	""	""	"15709869.4765625"	"5532784.78417969"	"129711.081054688"	"262666.125"	"9325996.87597656"	"3399887.25"	"25224792.125"	"660675.09375"	""	"0.162"	"35.48"	"6"
"False"	"High"	"IsMasterProtein"	"P24390"	"ER lumen protein-retaining receptor 1 OS=Homo sapiens OX=9606 GN=KDELR1 PE=1 SV=1"	"0.000"	"18.925"	"29.2452830188679"	"4"	"19"	"3"	"1"	"212"	"24.5"	"8.62"	"High"	"Not Found"	"Not Found"	"High"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"High"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Medium"	"Not Found"	"High"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"High"	"Not Found"	"Not Found"	"High"	"Not Found"	"Not Found"	"High"	"Not Found"	""	"5102284.47460938"	"4907058.54427083"	""	""	"6475257.0625"	""	""	"6293734.921875"	""	"6268712.40625"	"4832605.6875"	"3508183"	"2.162"	"41.48"	"4"
"False"	"High"	"IsMasterProtein"	"Q16775"	"Hydroxyacylglutathione hydrolase, mitochondrial OS=Homo sapiens OX=9606 GN=HAGH PE=1 SV=2"	"0.000"	"18.920"	"14.6103896103896"	"3"	"27"	"3"	"1"	"308"	"33.8"	"8.12"	"Medium"	"Not Found"	"Not Found"	"Low"	"Not Found"	"Not Found"	"Medium"	"Not Found"	"Not Found"	"High"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"High"	"Not Found"	"Not Found"	"Medium"	"Not Found"	"Not Found"	"High"	"Not Found"	"Not Found"	"High"	"Not Found"	"Not Found"	"High"	"Not Found"	"Not Found"	"High"	"Not Found"	"Not Found"	"High"	"Not Found"	""	"986786.0625"	"11631235.328125"	"338905.34375"	"3402162.75"	""	"420774.8828125"	"11204247.5625"	"7449690.0234375"	"8302376.77083333"	"15991998.4375"	"4199241.046875"	"10096866.75"	"0.778"	"41.92"	"3"
"False"	"High"	"IsMasterProtein"	"Q9UDY8"	"Mucosa-associated lymphoid tissue lymphoma translocation protein 1 OS=Homo sapiens OX=9606 GN=MALT1 PE=1 SV=1"	"0.000"	"18.866"	"4.73300970873786"	"3"	"22"	"3"	"1"	"824"	"92.2"	"5.73"	"High"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"High"	"High"	"Not Found"	"High"	"High"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"High"	"Not Found"	"Medium"	"Not Found"	"Not Found"	"High"	"High"	"Not Found"	"High"	"Not Found"	"Not Found"	"High"	"Not Found"	"Not Found"	"High"	""	"476469.89453125"	""	""	"2568386.640625"	"5467944.98046875"	""	""	"5247064.5703125"	"2687567.86914063"	"9726980.40625"	"2979488.0390625"	"3773205.67578125"	"0.179"	"51.97"	"3"
"False"	"High"	"IsMasterProtein"	"Q96L92"	"Sorting nexin-27 OS=Homo sapiens OX=9606 GN=SNX27 PE=1 SV=2"	"0.000"	"18.864"	"13.8632162661738"	"5"	"22"	"5"	"1"	"541"	"61.2"	"6.49"	"High"	"Not Found"	"Low"	"High"	"Not Found"	"Not Found"	"High"	"High"	"Not Found"	"High"	"High"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"High"	"High"	"Not Found"	"High"	"Not Found"	"High"	"Not Found"	"Not Found"	"Not Found"	"High"	"High"	"High"	"Not Found"	"Not Found"	"High"	"Not Found"	"Not Found"	"Low"	"Not Found"	"Not Found"	""	"7627191.82519531"	""	"1290947.07470703"	"20139807.875"	""	"6731959"	"8785432.625"	"4274643.1875"	"5266818.38020833"	"2346766.6796875"	"654150.7109375"	""	"0.45"	"13.79"	"5"
"False"	"High"	"IsMasterProtein"	"P35914"	"Hydroxymethylglutaryl-CoA lyase, mitochondrial OS=Homo sapiens OX=9606 GN=HMGCL PE=1 SV=2"	"0.000"	"18.842"	"15.3846153846154"	"3"	"13"	"3"	"1"	"325"	"34.3"	"8.54"	"High"	"Not Found"	"Not Found"	"High"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"High"	"High"	"Not Found"	"Not Found"	"High"	"Not Found"	"Not Found"	"High"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"High"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	""	"8827117.87109375"	"7386230.21289063"	"306714.65625"	"10263457.875"	"9748983.5"	"10059664.5019531"	""	""	""	""	"20632634"	""	"0.719"	"24.61"	"3"
"False"	"High"	"IsMasterProtein"	"Q8WY22"	"BRI3-binding protein OS=Homo sapiens OX=9606 GN=BRI3BP PE=1 SV=1"	"0.000"	"18.812"	"14.3426294820717"	"2"	"18"	"2"	"1"	"251"	"27.8"	"9.44"	"High"	"Not Found"	"Not Found"	"High"	"Not Found"	"Not Found"	"High"	"Not Found"	"Not Found"	"High"	"Not Found"	"Not Found"	"High"	"Not Found"	"Not Found"	"High"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Low"	"High"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"High"	"Not Found"	"Not Found"	"High"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	""	"12628466.703125"	"6464751.15234375"	"286948.96484375"	"16860091.96875"	"29052380"	"8398506.78417969"	""	"32591710.546875"	""	"14492328.953125"	"28724886.5"	""	"0.778"	"42.05"	"2"
"False"	"High"	"IsMasterProtein"	"Q14012"	"Calcium/calmodulin-dependent protein kinase type 1 OS=Homo sapiens OX=9606 GN=CAMK1 PE=1 SV=1"	"0.000"	"18.807"	"15.6756756756757"	"4"	"27"	"3"	"1"	"370"	"41.3"	"5.29"	"High"	"Not Found"	"High"	"High"	"Not Found"	"High"	"Medium"	"Not Found"	"High"	"High"	"High"	"High"	"High"	"Not Found"	"High"	"High"	"Not Found"	"High"	"High"	"Not Found"	"Not Found"	"High"	"Not Found"	"Not Found"	"High"	"Not Found"	"Not Found"	"High"	"Not Found"	"High"	"High"	"Not Found"	"Medium"	"High"	"Not Found"	""	"7196365.79492188"	"7394914.296875"	"800589.9921875"	"30421165.7832031"	"33628633.2578125"	"4923410.26660156"	"35366859.25"	"30155478"	"29778231"	"39898285.5"	"26763667.65625"	"45461437.25"	"0.585"	"37.26"	"4"
"False"	"High"	"IsMasterProtein"	"P26368"	"Splicing factor U2AF 65 kDa subunit OS=Homo sapiens OX=9606 GN=U2AF2 PE=1 SV=4"	"0.000"	"18.799"	"14.1052631578947"	"5"	"9"	"5"	"1"	"475"	"53.5"	"9.09"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"High"	"Not Found"	"High"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"High"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"High"	"Not Found"	"High"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	""	""	""	""	"8279226.32584635"	""	""	""	"6609399.375"	""	"27273553.703125"	""	""	"0.778"	"19.57"	"5"
"False"	"High"	"IsMasterProtein"	"Q96S52"	"GPI transamidase component PIG-S OS=Homo sapiens OX=9606 GN=PIGS PE=1 SV=3"	"0.000"	"18.771"	"12.2522522522523"	"4"	"13"	"4"	"1"	"555"	"61.6"	"6.49"	"High"	"Not Found"	"Not Found"	"High"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"High"	"Low"	"Not Found"	"High"	"Not Found"	"Not Found"	"High"	"Not Found"	"Not Found"	"High"	"Not Found"	"Not Found"	"High"	"Not Found"	"Not Found"	"High"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"High"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	""	"2496138.84179688"	"396498.9609375"	""	"14770511.59375"	"38039050.5"	"5447047.51171875"	"16741214.625"	"21875286.5"	"9935402.09375"	""	"30200101.5"	""	"0.389"	"21.49"	"4"
"False"	"High"	"IsMasterProtein"	"Q9BWS9"	"Chitinase domain-containing protein 1 OS=Homo sapiens OX=9606 GN=CHID1 PE=1 SV=1"	"0.000"	"18.756"	"17.3027989821883"	"5"	"25"	"5"	"1"	"393"	"44.9"	"8.63"	"High"	"Not Found"	"Not Found"	"High"	"Not Found"	"Not Found"	"High"	"Not Found"	"Not Found"	"High"	"Not Found"	"Not Found"	"High"	"Not Found"	"Low"	"High"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"High"	"Not Found"	"Not Found"	"High"	"High"	"Not Found"	"High"	"Not Found"	""	"8259685.36197917"	"4291258.8046875"	"229961.53125"	"23609341.9270833"	"21381414.0286458"	"5167409.70833333"	""	""	""	"32791070"	"18187130.625"	"15735375.9765625"	"0.688"	"36.48"	"5"
"False"	"High"	"IsMasterProtein"	"Q13867"	"Bleomycin hydrolase OS=Homo sapiens OX=9606 GN=BLMH PE=1 SV=1"	"0.000"	"18.734"	"8.57142857142857"	"3"	"41"	"3"	"1"	"455"	"52.5"	"6.27"	"Not Found"	"Not Found"	"Not Found"	"High"	"Not Found"	"Not Found"	"High"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"High"	"Not Found"	"Not Found"	"Not Found"	"High"	"Not Found"	"Not Found"	"High"	"High"	"Not Found"	"High"	"Not Found"	"High"	"High"	"Not Found"	"High"	"High"	"Not Found"	"High"	"High"	"Not Found"	"High"	"High"	"Not Found"	""	""	"1342558.83984375"	"571555.921875"	"3953447.24121094"	""	"5026045.26953125"	"14476660.875"	"6969740.3046875"	"8779324.140625"	"24083453.9335938"	"13746808.7304688"	"16768297.875"	"0.407"	"80.39"	"3"
"False"	"High"	"IsMasterProtein"	"O15231"	"Zinc finger protein 185 OS=Homo sapiens OX=9606 GN=ZNF185 PE=1 SV=3"	"0.000"	"18.719"	"10.5950653120464"	"4"	"4"	"4"	"1"	"689"	"73.5"	"7.01"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"High"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	""	""	""	""	"5530368.15625"	""	""	""	""	""	""	""	""	"0.245"	"6.57"	"4"
"False"	"High"	"IsMasterProtein"	"O95319"	"CUGBP Elav-like family member 2 OS=Homo sapiens OX=9606 GN=CELF2 PE=1 SV=1"	"0.000"	"18.719"	"9.84251968503937"	"5"	"11"	"5"	"1"	"508"	"54.3"	"8.76"	"High"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"High"	"Not Found"	"Not Found"	"High"	"Not Found"	"Not Found"	"High"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"High"	"Not Found"	"Not Found"	"High"	"Not Found"	"Not Found"	"High"	"Not Found"	""	"6266842.75"	""	""	"12370700.28125"	"16186148.75"	"3594906.5"	""	""	""	"13754425.4375"	"16521206"	"25579392"	"0.778"	"19.74"	"5"
"False"	"High"	"IsMasterProtein"	"Q14376"	"UDP-glucose 4-epimerase OS=Homo sapiens OX=9606 GN=GALE PE=1 SV=2"	"0.000"	"18.715"	"14.9425287356322"	"3"	"25"	"3"	"1"	"348"	"38.3"	"6.73"	"High"	"Not Found"	"Not Found"	"High"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"Not Found"	"Not Found"	"High"	"Not Found"	"Not Found"	"High"	"High"	"High"	"High"	"High"	"Not Found"	"High"	"High"	"Not Found"	"High"	"High"	"Not Found"	"High"	"Not Found"	""	"8941899.578125"	"9706376.84375"	""	"12324373.7119141"	"15589884.96875"	"3446847.36376953"	"14922538.375"	"6930480.7421875"	"14932013.59375"	"23157405.75"	"16974367.671875"	"35981662.5"	"0.438"	"49.70"	"3"
"False"	"High"	"IsMasterProtein"	"P10398"	"Serine/threonine-protein kinase A-Raf OS=Homo sapiens OX=9606 GN=ARAF PE=1 SV=2"	"0.000"	"18.602"	"6.43564356435644"	"3"	"16"	"3"	"1"	"606"	"67.5"	"9.01"	"High"	"Not Found"	"Not Found"	"Not Found"	"High"	"Not Found"	"High"	"High"	"Not Found"	"High"	"High"	"Not Found"	"High"	"Not Found"	"Not Found"	"High"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Medium"	"Not Found"	"High"	"Not Found"	"Not Found"	"Not Found"	"High"	"High"	""	"10498702.53125"	"1857567.0625"	"1219356.015625"	"16043627.71875"	"27202905.40625"	"6226077.375"	""	""	""	"9362509.28515625"	""	"13545547.5625"	"0.218"	"33.38"	"3"
"False"	"High"	"IsMasterProtein"	"Q9Y2G3"	"Probable phospholipid-transporting ATPase IF OS=Homo sapiens OX=9606 GN=ATP11B PE=1 SV=2"	"0.000"	"18.511"	"4.24808836023789"	"5"	"10"	"4"	"1"	"1177"	"134.1"	"6.96"	"Not Found"	"High"	"Not Found"	"Not Found"	"High"	"Not Found"	"High"	"High"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"High"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"High"	"Not Found"	"Not Found"	"High"	""	"840693.7265625"	"860989.7109375"	"123572.774414063"	""	""	"1378334.359375"	""	""	""	""	"1176078.49609375"	"1136808.5"	"0.169"	"13.74"	"5"
"False"	"High"	"IsMasterProtein"	"Q13291"	"Signaling lymphocytic activation molecule OS=Homo sapiens OX=9606 GN=SLAMF1 PE=1 SV=1"	"0.000"	"18.469"	"17.3134328358209"	"5"	"32"	"5"	"1"	"335"	"37.2"	"8.46"	"Not Found"	"High"	"Not Found"	"Not Found"	"High"	"Not Found"	"Not Found"	"High"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"High"	"Not Found"	"Not Found"	"High"	"Not Found"	"Not Found"	"Not Found"	"High"	"Not Found"	"High"	"Not Found"	"Not Found"	"High"	"Not Found"	"Not Found"	"High"	"Not Found"	"Not Found"	"High"	"Not Found"	"Not Found"	"High"	""	"4497616.171875"	"6256737.40625"	"1672379.8046875"	""	"26026740.9583333"	"6710182.67578125"	""	"48056048"	"44170225.65625"	"44756895.75"	"21791124.84375"	"26403431.625"	"1.154"	"26.72"	"5"
"False"	"High"	"IsMasterProtein"	"P40616"	"ADP-ribosylation factor-like protein 1 OS=Homo sapiens OX=9606 GN=ARL1 PE=1 SV=1"	"0.000"	"18.455"	"32.0441988950276"	"4"	"21"	"4"	"1"	"181"	"20.4"	"5.72"	"High"	"Not Found"	"Not Found"	"High"	"Not Found"	"Not Found"	"High"	"Not Found"	"Not Found"	"High"	"Not Found"	"Not Found"	"High"	"Not Found"	"Not Found"	"High"	"Not Found"	"Not Found"	"High"	"Not Found"	"Not Found"	"High"	"Not Found"	"Not Found"	"High"	"Not Found"	"Not Found"	"High"	"Not Found"	"Not Found"	"High"	"Not Found"	"Not Found"	"High"	"Not Found"	""	"13094214.9375"	"11567240.125"	"2577617.734375"	"26121817.0833333"	"29585862.625"	"8589281.75"	"10166984.25"	"5922298.875"	"4704377.4375"	"24017757"	"20274447.84375"	"11676928.5"	"1.512"	"46.22"	"4"
"False"	"High"	"IsMasterProtein"	"Q13148"	"TAR DNA-binding protein 43 OS=Homo sapiens OX=9606 GN=TARDBP PE=1 SV=1"	"0.000"	"18.432"	"9.42028985507246"	"3"	"41"	"3"	"1"	"414"	"44.7"	"6.19"	"High"	"Not Found"	"Not Found"	"High"	"Not Found"	"Not Found"	"High"	"Not Found"	"Not Found"	"High"	"High"	"High"	"High"	"Not Found"	"High"	"High"	"High"	"High"	"High"	"Not Found"	"Not Found"	"High"	"Not Found"	"High"	"High"	"Not Found"	"High"	"High"	"Not Found"	"High"	"High"	"Not Found"	"High"	"High"	"Not Found"	""	"13102890.125"	"8918246.95833333"	"2616237.6640625"	"18373253.8658854"	"29568416.5996094"	"4919011.42057292"	"31122840.5"	"6705332.5"	"15606192.5338542"	"21104434.0520833"	"16055551.3203125"	"40560095.6666667"	"0.468"	"75.43"	"3"
"False"	"High"	"IsMasterProtein"	"P24534"	"Elongation factor 1-beta OS=Homo sapiens OX=9606 GN=EEF1B2 PE=1 SV=3"	"0.000"	"18.383"	"20.4444444444444"	"3"	"5"	"3"	"1"	"225"	"24.7"	"4.67"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"High"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"High"	"Not Found"	"Not Found"	"High"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	""	""	""	""	"22515298.4583333"	""	"852447.828125"	"725898.5234375"	""	""	""	""	""	"0.638"	"13.89"	"3"
"False"	"High"	"IsMasterProtein"	"P34810"	"Macrosialin OS=Homo sapiens OX=9606 GN=CD68 PE=1 SV=2"	"0.000"	"18.379"	"15.2542372881356"	"2"	"49"	"2"	"1"	"354"	"37.4"	"8.87"	"High"	"High"	"Not Found"	"Not Found"	"High"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"High"	"High"	"Not Found"	"High"	"High"	"Not Found"	"High"	"Not Found"	"Not Found"	"High"	"High"	"Not Found"	"High"	"High"	"Not Found"	"High"	"High"	"Not Found"	"High"	"High"	"Not Found"	"High"	"High"	"Not Found"	"High"	""	"15801999.1875"	"28286496.875"	""	"152406237.945313"	"274625143.070313"	"25833969.84375"	"7702832.578125"	"406655986.622396"	"208921306.03125"	"346781321.78125"	"558475709.40625"	"772955432.859375"	"0.995"	"126.46"	"2"
"False"	"High"	"IsMasterProtein"	"Q9UFN0"	"Protein NipSnap homolog 3A OS=Homo sapiens OX=9606 GN=NIPSNAP3A PE=1 SV=2"	"0.000"	"18.343"	"27.1255060728745"	"5"	"18"	"5"	"1"	"247"	"28.4"	"9.16"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"High"	"Not Found"	"Not Found"	"High"	"Not Found"	"Not Found"	"High"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"High"	"Not Found"	"Not Found"	"High"	"Not Found"	"Not Found"	"High"	"Not Found"	""	""	""	""	"6483909.390625"	"33175744.7083333"	"12745334.6666667"	""	""	""	"20635989.5234375"	"12603931.0729167"	"12578526.265625"	"1.054"	"14.86"	"5"
"False"	"High"	"IsMasterProtein"	"Q9UL26"	"Ras-related protein Rab-22A OS=Homo sapiens OX=9606 GN=RAB22A PE=1 SV=2"	"0.000"	"18.334"	"18.5567010309278"	"3"	"35"	"1"	"1"	"194"	"21.8"	"8.15"	"High"	"Not Found"	"Not Found"	"High"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"High"	"Not Found"	"Not Found"	"High"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"High"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	""	"3998684.65625"	"1685473.3671875"	""	""	""	""	"18861386.75"	"15627685.375"	""	""	"14472730.09375"	""	"0.701"	"78.36"	"3"
"False"	"High"	"IsMasterProtein"	"Q13126"	"S-methyl-5'-thioadenosine phosphorylase OS=Homo sapiens OX=9606 GN=MTAP PE=1 SV=2"	"0.000"	"18.322"	"16.6077738515901"	"3"	"8"	"3"	"1"	"283"	"31.2"	"7.18"	"High"	"Not Found"	"Not Found"	"High"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"High"	"Not Found"	"Not Found"	"Not Found"	"High"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"High"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"High"	"Not Found"	"Not Found"	"High"	"Not Found"	""	"5683495.4375"	"6346086.5"	""	"2945898.3984375"	""	"5361188.9375"	""	""	"22765956.25"	""	"15497427.8125"	"8192760.5"	"0.468"	"20.36"	"3"
"False"	"High"	"IsMasterProtein"	"P10155"	"60 kDa SS-A/Ro ribonucleoprotein OS=Homo sapiens OX=9606 GN=TROVE2 PE=1 SV=2"	"0.000"	"18.299"	"14.8698884758364"	"5"	"27"	"5"	"1"	"538"	"60.6"	"8.03"	"High"	"Medium"	"Not Found"	"High"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"High"	"Not Found"	"Not Found"	"High"	"Not Found"	"Not Found"	"High"	"Not Found"	"High"	"High"	"High"	"Not Found"	"High"	"Not Found"	"Not Found"	"High"	"Not Found"	"Not Found"	"High"	"Not Found"	"Not Found"	"High"	"High"	"Not Found"	"High"	"High"	""	"3954906.06835938"	"5416090.421875"	""	"24425472.921875"	"24763689.875"	"3894400.90820313"	"20150619.0605469"	"35528053.875"	"29211527.9375"	"63695903.25"	"18323156.03125"	"35755992.1806641"	"0.417"	"39.58"	"5"
"False"	"High"	"IsMasterProtein"	"Q00577"	"Transcriptional activator protein Pur-alpha OS=Homo sapiens OX=9606 GN=PURA PE=1 SV=2"	"0.000"	"18.247"	"18.0124223602484"	"3"	"26"	"3"	"1"	"322"	"34.9"	"6.44"	"High"	"Not Found"	"Not Found"	"High"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"High"	"Not Found"	"Not Found"	"High"	"Not Found"	"Not Found"	"High"	"Not Found"	"Not Found"	"High"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"High"	"Not Found"	"Not Found"	"High"	"Not Found"	"Not Found"	"High"	"Not Found"	"Not Found"	"High"	"Not Found"	""	"15806895.6796875"	"11254680.1875"	""	"46006556.078125"	"33688499.25"	"9557806.76953125"	"38099371.375"	""	"33038843.9375"	"52343886.125"	"27234434.75"	"53744868.6875"	"0.719"	"70.13"	"3"
